id_cliente,fecha_hora,nombre,email,telefono,ciudad,tipo_cliente,sucursal_preferida
C-0994E47521,2026-09-11 18:23:47,Hugo Salazar,hugo.salazar.50@obelie.mx,3314219809,Guadalajara,frecuente,Centro
C-8D9A853146,2026-09-11 18:23:48,Paola Nunez,paola.nunez.68@obelie.mx,3310728220,Tlajomulco,mayoreo,Sur
C-E2A430B901,2026-09-11 18:23:48,Valeria Ortiz,valeria.ortiz.21@obelie.mx,3321425861,Tlajomulco,nuevo,Sur
C-A084352308,2026-09-11 18:23:49,Jorge Castillo,jorge.castillo.87@obelie.mx,3343454524,Tlaquepaque,frecuente,Norte
C-6F41107131,2026-09-11 18:23:50,Elena Vargas,elena.vargas.73@obelie.mx,3381206228,Guadalajara,mayoreo,Centro
C-A08470D698,2026-09-11 18:23:50,Hugo Salazar,hugo.salazar.36@obelie.mx,3369818722,Zapopan,mayoreo,Plaza Obelie
C-6BF6E70352,2026-09-11 18:23:51,Hugo Salazar,hugo.salazar.67@obelie.mx,3323309621,Zapopan,mayoreo,Sur
C-2199393FC7,2026-09-11 18:23:52,Daniela Pineda,daniela.pineda.78@obelie.mx,3349691659,Tlaquepaque,frecuente,Norte
C-3CE13A3EC6,2026-09-11 18:23:52,Elena Vargas,elena.vargas.70@obelie.mx,3372896697,Tlaquepaque,nuevo,Sur
C-8A80DBA1F8,2026-09-11 18:23:53,Paola Nunez,paola.nunez.94@obelie.mx,3393581430,Zapopan,nuevo,Plaza Obelie
C-2EE17C6AE8,2026-09-11 18:23:53,Jorge Castillo,jorge.castillo.14@obelie.mx,3323854319,Zapopan,evento,Sur
C-7AC9307F80,2026-09-11 18:23:54,Fernando Diaz,fernando.diaz.69@obelie.mx,3314427520,Tlajomulco,mayoreo,Plaza Obelie
C-3F07405C56,2026-09-11 18:23:55,Mateo Aguilar,mateo.aguilar.19@obelie.mx,3314485610,Zapopan,evento,Centro
C-9E6200DA1F,2026-09-11 18:23:56,Hugo Salazar,hugo.salazar.80@obelie.mx,3319585928,Tonalá,mayoreo,Centro
C-26ABB614FA,2026-09-11 18:23:56,Sofia Ramirez,sofia.ramirez.48@obelie.mx,3365169544,Zapopan,frecuente,Centro
C-E4F7C66C7C,2026-09-11 18:23:57,Ricardo Flores,ricardo.flores.49@obelie.mx,3334251342,Tlaquepaque,frecuente,Centro
C-0081B3450B,2026-09-11 18:23:58,Daniela Pineda,daniela.pineda.69@obelie.mx,3347581515,Guadalajara,evento,Norte
C-148B9445B6,2026-09-11 18:23:59,Hugo Salazar,hugo.salazar.13@obelie.mx,3377803589,Guadalajara,nuevo,Centro
C-E92D961824,2026-09-11 18:23:59,Camila Herrera,camila.herrera.45@obelie.mx,3332559519,Tlaquepaque,mayoreo,Norte
C-A1A7193722,2026-09-11 18:24:00,Camila Herrera,camila.herrera.72@obelie.mx,3345945089,Tlajomulco,nuevo,Centro
C-F498546664,2026-09-11 18:24:00,Sofia Ramirez,sofia.ramirez.41@obelie.mx,3362153579,Zapopan,evento,Centro
C-E08D35DD1C,2026-09-11 18:24:01,Daniela Pineda,daniela.pineda.42@obelie.mx,3375117682,Tlajomulco,frecuente,Plaza Obelie
C-9432E46923,2026-09-11 18:24:02,Andres Molina,andres.molina.45@obelie.mx,3380111010,Zapopan,evento,Sur
C-545EFEE2A9,2026-09-11 18:24:03,Jorge Castillo,jorge.castillo.22@obelie.mx,3322457184,Tlajomulco,mayoreo,Centro
C-3E4CA4DBE1,2026-09-11 18:24:04,Sofia Ramirez,sofia.ramirez.43@obelie.mx,3354765023,Guadalajara,evento,Norte
C-183827E8C8,2026-09-11 18:24:04,Jorge Castillo,jorge.castillo.84@obelie.mx,3362837965,Guadalajara,nuevo,Plaza Obelie
C-F4F8588E8A,2026-09-11 18:24:05,Elena Vargas,elena.vargas.59@obelie.mx,3391214094,Tlaquepaque,mayoreo,Centro
C-C79BD890DC,2026-09-11 18:24:05,Sofia Ramirez,sofia.ramirez.22@obelie.mx,3378723957,Tonalá,mayoreo,Sur
C-FFEAC4677D,2026-09-11 18:24:06,Paola Nunez,paola.nunez.18@obelie.mx,3336724547,Tonalá,frecuente,Plaza Obelie
C-10BA42A98A,2026-09-11 18:24:07,Andres Molina,andres.molina.91@obelie.mx,3313463995,Tlaquepaque,evento,Sur
C-7DB185FEAC,2026-09-11 18:24:08,Jorge Castillo,jorge.castillo.15@obelie.mx,3388828950,Tonalá,frecuente,Plaza Obelie
C-5A071FC492,2026-09-11 18:24:08,Camila Herrera,camila.herrera.70@obelie.mx,3391231366,Zapopan,mayoreo,Centro
C-078E039297,2026-09-11 18:24:09,Daniela Pineda,daniela.pineda.60@obelie.mx,3324106183,Tlajomulco,mayoreo,Plaza Obelie
C-E58907528B,2026-09-11 18:24:09,Daniela Pineda,daniela.pineda.91@obelie.mx,3345457675,Tlajomulco,mayoreo,Norte
C-31918F4211,2026-09-11 18:24:10,Camila Herrera,camila.herrera.33@obelie.mx,3367557121,Tlaquepaque,frecuente,Norte
C-9FC4EE758B,2026-09-11 18:24:11,Camila Herrera,camila.herrera.53@obelie.mx,3324291715,Zapopan,nuevo,Sur
C-AC7F2F6E64,2026-09-11 18:24:11,Elena Vargas,elena.vargas.98@obelie.mx,3388146887,Tonalá,evento,Norte
C-0FB4A240BC,2026-09-11 18:24:12,Paola Nunez,paola.nunez.16@obelie.mx,3371207976,Tonalá,nuevo,Norte
C-D8783FC8F1,2026-09-11 18:24:13,Ricardo Flores,ricardo.flores.87@obelie.mx,3320559402,Tlajomulco,mayoreo,Norte
C-0E4E2124EA,2026-09-11 18:24:13,Mateo Aguilar,mateo.aguilar.76@obelie.mx,3376394947,Tlaquepaque,evento,Plaza Obelie
C-A2B1760FA6,2026-09-11 18:24:14,Valeria Ortiz,valeria.ortiz.31@obelie.mx,3369356509,Tonalá,frecuente,Sur
C-81A15C025B,2026-09-11 18:24:14,Sofia Ramirez,sofia.ramirez.32@obelie.mx,3321965074,Tonalá,frecuente,Sur
C-508CA24ACB,2026-09-11 18:24:15,Andres Molina,andres.molina.84@obelie.mx,3376302425,Guadalajara,evento,Norte
C-9BFC78E319,2026-09-11 18:24:16,Camila Herrera,camila.herrera.34@obelie.mx,3315924934,Tlaquepaque,evento,Norte
C-E05A357073,2026-09-11 18:24:16,Hugo Salazar,hugo.salazar.60@obelie.mx,3379969419,Zapopan,frecuente,Centro
C-98AC3C0115,2026-09-11 18:24:17,Valeria Ortiz,valeria.ortiz.79@obelie.mx,3321989807,Tlaquepaque,evento,Plaza Obelie
C-B53A14C180,2026-09-11 18:24:17,Elena Vargas,elena.vargas.79@obelie.mx,3361494365,Tlajomulco,mayoreo,Centro
C-AD97F85B49,2026-09-11 18:24:18,Paola Nunez,paola.nunez.80@obelie.mx,3364929501,Guadalajara,frecuente,Norte
C-787DB04E9C,2026-09-11 18:24:19,Mateo Aguilar,mateo.aguilar.79@obelie.mx,3364803565,Tlajomulco,frecuente,Sur
C-DE45086277,2026-09-11 18:24:19,Hugo Salazar,hugo.salazar.36@obelie.mx,3370957787,Tlaquepaque,nuevo,Centro
C-43F2555702,2026-09-11 18:24:20,Daniela Pineda,daniela.pineda.50@obelie.mx,3377775448,Zapopan,nuevo,Plaza Obelie
C-BC0FEE60AF,2026-09-11 18:24:21,Sofia Ramirez,sofia.ramirez.54@obelie.mx,3389661388,Zapopan,nuevo,Norte
C-2921FDAE60,2026-09-11 18:24:21,Camila Herrera,camila.herrera.85@obelie.mx,3337923155,Guadalajara,mayoreo,Sur
C-3FE7CDA119,2026-09-11 18:24:22,Elena Vargas,elena.vargas.83@obelie.mx,3338469516,Guadalajara,frecuente,Norte
C-C9CC5731EF,2026-09-11 18:24:23,Camila Herrera,camila.herrera.91@obelie.mx,3342032195,Tlaquepaque,frecuente,Norte
C-F0CAE4D312,2026-09-11 18:24:23,Elena Vargas,elena.vargas.18@obelie.mx,3359179117,Tonalá,evento,Norte
C-7FF378A255,2026-09-11 18:24:24,Valeria Ortiz,valeria.ortiz.30@obelie.mx,3385314223,Zapopan,evento,Plaza Obelie
C-3946D9ED00,2026-09-11 18:24:25,Camila Herrera,camila.herrera.62@obelie.mx,3316067390,Tonalá,mayoreo,Centro
C-FBB7B950D0,2026-09-11 18:24:25,Ricardo Flores,ricardo.flores.73@obelie.mx,3377177483,Zapopan,evento,Centro
C-FD584F8375,2026-09-11 18:24:26,Valeria Ortiz,valeria.ortiz.25@obelie.mx,3366244718,Tonalá,nuevo,Plaza Obelie
C-D894426B25,2026-09-11 18:24:27,Sofia Ramirez,sofia.ramirez.74@obelie.mx,3378068025,Tlaquepaque,nuevo,Plaza Obelie
C-F28A4FE7AE,2026-09-11 18:24:28,Valeria Ortiz,valeria.ortiz.54@obelie.mx,3313816610,Guadalajara,mayoreo,Plaza Obelie
C-90D97C8F88,2026-09-11 18:24:28,Paola Nunez,paola.nunez.42@obelie.mx,3366662797,Tonalá,evento,Sur
C-78DB320C1D,2026-09-11 18:24:29,Paola Nunez,paola.nunez.44@obelie.mx,3332763515,Tlajomulco,nuevo,Plaza Obelie
C-B4A6D6C1EA,2026-09-11 18:24:30,Elena Vargas,elena.vargas.86@obelie.mx,3387551065,Guadalajara,nuevo,Plaza Obelie
C-21DA961F7F,2026-09-11 18:24:30,Andres Molina,andres.molina.90@obelie.mx,3315292801,Guadalajara,mayoreo,Norte
C-F12C2593D2,2026-09-11 18:24:31,Sofia Ramirez,sofia.ramirez.79@obelie.mx,3391375730,Tonalá,evento,Norte
C-285462C8E4,2026-09-11 18:24:31,Daniela Pineda,daniela.pineda.12@obelie.mx,3311033077,Zapopan,nuevo,Norte
C-86617915ED,2026-09-11 18:24:32,Mateo Aguilar,mateo.aguilar.53@obelie.mx,3340165401,Zapopan,nuevo,Sur
C-83F94433A4,2026-09-11 18:24:33,Hugo Salazar,hugo.salazar.16@obelie.mx,3355457134,Tlaquepaque,frecuente,Norte
C-17C652C7D2,2026-09-11 18:24:34,Paola Nunez,paola.nunez.52@obelie.mx,3385217186,Tlajomulco,evento,Sur
C-F3A18890B9,2026-09-11 18:24:34,Paola Nunez,paola.nunez.55@obelie.mx,3311355372,Tonalá,nuevo,Centro
C-79F2C36564,2026-09-11 18:24:35,Fernando Diaz,fernando.diaz.57@obelie.mx,3381656966,Tlaquepaque,evento,Sur
C-118787418B,2026-09-11 18:24:35,Daniela Pineda,daniela.pineda.34@obelie.mx,3399074179,Tlaquepaque,nuevo,Sur
C-39BCC63FEB,2026-09-11 18:24:36,Mateo Aguilar,mateo.aguilar.27@obelie.mx,3332346843,Tlaquepaque,evento,Norte
C-B36178AAFD,2026-09-11 18:24:37,Sofia Ramirez,sofia.ramirez.64@obelie.mx,3356943759,Tonalá,nuevo,Plaza Obelie
C-A3064DF0F6,2026-09-11 18:24:38,Camila Herrera,camila.herrera.27@obelie.mx,3371965299,Tonalá,mayoreo,Sur
C-F0DF928D38,2026-09-11 18:24:38,Andres Molina,andres.molina.16@obelie.mx,3324015261,Tonalá,nuevo,Plaza Obelie
C-D04B253696,2026-09-11 18:24:39,Hugo Salazar,hugo.salazar.37@obelie.mx,3363317632,Tlajomulco,nuevo,Norte
C-56C27181B1,2026-09-11 18:24:39,Jorge Castillo,jorge.castillo.99@obelie.mx,3391801878,Zapopan,nuevo,Plaza Obelie
C-486F96E89B,2026-09-11 18:24:40,Andres Molina,andres.molina.47@obelie.mx,3321601053,Tlajomulco,mayoreo,Sur
C-AE8AC92EC9,2026-09-11 18:24:41,Sofia Ramirez,sofia.ramirez.91@obelie.mx,3399571414,Tlaquepaque,frecuente,Centro
C-06428F9F2A,2026-09-11 18:24:41,Elena Vargas,elena.vargas.95@obelie.mx,3385187409,Tlajomulco,mayoreo,Sur
C-7FE73EE324,2026-09-11 18:24:42,Mateo Aguilar,mateo.aguilar.95@obelie.mx,3327746548,Tlaquepaque,mayoreo,Norte
C-1490BB1DBF,2026-09-11 18:24:43,Jorge Castillo,jorge.castillo.64@obelie.mx,3365414983,Tlaquepaque,nuevo,Plaza Obelie
C-2363D82917,2026-09-11 18:24:43,Elena Vargas,elena.vargas.78@obelie.mx,3382537039,Guadalajara,mayoreo,Centro
C-6ED7C0F996,2026-09-11 18:24:44,Paola Nunez,paola.nunez.77@obelie.mx,3328638197,Tonalá,mayoreo,Norte
C-D8F14D49CB,2026-09-11 18:24:44,Camila Herrera,camila.herrera.69@obelie.mx,3385521171,Tlaquepaque,frecuente,Plaza Obelie
C-878B6C5939,2026-09-11 18:24:45,Elena Vargas,elena.vargas.25@obelie.mx,3380507117,Tlajomulco,nuevo,Plaza Obelie
C-F1877975E9,2026-09-11 18:24:45,Sofia Ramirez,sofia.ramirez.78@obelie.mx,3376695633,Guadalajara,nuevo,Centro
C-EE7F46B7BC,2026-09-11 18:24:46,Hugo Salazar,hugo.salazar.78@obelie.mx,3371503252,Tonalá,evento,Centro
C-93F7AA7883,2026-09-11 18:24:47,Sofia Ramirez,sofia.ramirez.88@obelie.mx,3365745149,Zapopan,frecuente,Plaza Obelie
C-C55AEA5EC1,2026-09-11 18:24:47,Daniela Pineda,daniela.pineda.40@obelie.mx,3361349010,Tlajomulco,evento,Norte
C-C305EDE008,2026-09-11 18:24:48,Mateo Aguilar,mateo.aguilar.73@obelie.mx,3342934815,Tonalá,evento,Plaza Obelie
C-45DA51D632,2026-09-11 18:24:49,Daniela Pineda,daniela.pineda.20@obelie.mx,3360239563,Tonalá,nuevo,Centro
C-3E285A8EE6,2026-09-11 18:24:50,Fernando Diaz,fernando.diaz.14@obelie.mx,3388923939,Tlaquepaque,frecuente,Sur
C-9DF240AB4F,2026-09-11 18:24:50,Andres Molina,andres.molina.30@obelie.mx,3390767702,Guadalajara,mayoreo,Norte
C-F521B2E64C,2026-09-11 18:24:51,Sofia Ramirez,sofia.ramirez.32@obelie.mx,3353755178,Zapopan,frecuente,Centro
C-15EDA9F918,2026-09-11 18:24:51,Ricardo Flores,ricardo.flores.97@obelie.mx,3349453872,Guadalajara,mayoreo,Centro
C-401E639E33,2026-09-11 18:24:52,Valeria Ortiz,valeria.ortiz.15@obelie.mx,3327505173,Guadalajara,mayoreo,Centro
C-703AEBC80A,2026-09-11 18:24:53,Sofia Ramirez,sofia.ramirez.53@obelie.mx,3366133022,Guadalajara,evento,Plaza Obelie
C-474D6D8802,2026-09-11 18:24:53,Valeria Ortiz,valeria.ortiz.40@obelie.mx,3342807431,Zapopan,mayoreo,Sur
C-04296EA01B,2026-09-11 18:24:54,Valeria Ortiz,valeria.ortiz.97@obelie.mx,3373136513,Tlajomulco,evento,Sur
C-E7F8047519,2026-09-11 18:24:55,Ricardo Flores,ricardo.flores.91@obelie.mx,3393015929,Guadalajara,frecuente,Sur
C-49810ABCE6,2026-09-11 18:24:55,Jorge Castillo,jorge.castillo.43@obelie.mx,3346121525,Guadalajara,frecuente,Centro
C-15D34EE228,2026-09-11 18:24:56,Mateo Aguilar,mateo.aguilar.70@obelie.mx,3348353296,Tlaquepaque,mayoreo,Plaza Obelie
C-FABE77DB0B,2026-09-11 18:24:56,Valeria Ortiz,valeria.ortiz.67@obelie.mx,3335707109,Zapopan,frecuente,Sur
C-4DCBB1A666,2026-09-11 18:24:57,Jorge Castillo,jorge.castillo.44@obelie.mx,3354651140,Guadalajara,evento,Plaza Obelie
C-101ADDBFBD,2026-09-11 18:24:57,Andres Molina,andres.molina.60@obelie.mx,3332379613,Tlajomulco,frecuente,Centro
C-992D08A1DC,2026-09-11 18:24:58,Ricardo Flores,ricardo.flores.18@obelie.mx,3364367852,Zapopan,mayoreo,Centro
C-FD325B0517,2026-09-11 18:24:58,Andres Molina,andres.molina.27@obelie.mx,3330088819,Zapopan,frecuente,Norte
C-8E849B3939,2026-09-11 18:24:59,Mateo Aguilar,mateo.aguilar.81@obelie.mx,3345507484,Tonalá,evento,Norte
C-BACED71816,2026-09-11 18:25:00,Paola Nunez,paola.nunez.65@obelie.mx,3377602610,Guadalajara,evento,Centro
C-D88DD363A9,2026-09-11 18:25:01,Ricardo Flores,ricardo.flores.94@obelie.mx,3349857745,Tonalá,nuevo,Plaza Obelie
C-BBB683775F,2026-09-11 18:25:01,Hugo Salazar,hugo.salazar.22@obelie.mx,3337723632,Tlaquepaque,evento,Centro
C-E92D5CA01F,2026-09-11 18:25:02,Fernando Diaz,fernando.diaz.76@obelie.mx,3334956118,Tlajomulco,frecuente,Centro
C-CE9FAFF1E6,2026-09-11 18:25:03,Jorge Castillo,jorge.castillo.16@obelie.mx,3331797227,Tonalá,nuevo,Centro
C-9501240FB3,2026-09-11 18:25:03,Ricardo Flores,ricardo.flores.45@obelie.mx,3343802286,Tlaquepaque,evento,Centro
C-0E60ABACD3,2026-09-11 18:25:04,Hugo Salazar,hugo.salazar.49@obelie.mx,3345642736,Tlajomulco,frecuente,Centro
C-2AADAFC7EF,2026-09-11 18:25:05,Camila Herrera,camila.herrera.81@obelie.mx,3327903561,Tonalá,evento,Plaza Obelie
C-135E48DC09,2026-09-11 18:25:05,Elena Vargas,elena.vargas.95@obelie.mx,3381492544,Tlajomulco,nuevo,Sur
C-6C321A3639,2026-09-11 18:25:06,Paola Nunez,paola.nunez.99@obelie.mx,3391576705,Tlaquepaque,mayoreo,Centro
C-C3F437FAFD,2026-09-11 18:25:06,Ricardo Flores,ricardo.flores.27@obelie.mx,3318796239,Tlajomulco,frecuente,Plaza Obelie
C-99A68CF6E8,2026-09-11 18:25:07,Valeria Ortiz,valeria.ortiz.27@obelie.mx,3324324764,Tlaquepaque,nuevo,Plaza Obelie
C-CA8328D429,2026-09-11 18:25:08,Valeria Ortiz,valeria.ortiz.97@obelie.mx,3353862016,Guadalajara,mayoreo,Norte
C-C3E2F49690,2026-09-11 18:25:08,Sofia Ramirez,sofia.ramirez.84@obelie.mx,3325075230,Tlajomulco,nuevo,Plaza Obelie
C-07EC28F49A,2026-09-11 18:25:09,Mateo Aguilar,mateo.aguilar.70@obelie.mx,3333019595,Guadalajara,evento,Centro
C-573906E7B7,2026-09-11 18:25:10,Camila Herrera,camila.herrera.87@obelie.mx,3341207753,Zapopan,evento,Plaza Obelie
C-692499D9C8,2026-09-11 18:25:10,Daniela Pineda,daniela.pineda.26@obelie.mx,3367879808,Guadalajara,evento,Centro
C-239C22F0FF,2026-09-11 18:25:11,Elena Vargas,elena.vargas.11@obelie.mx,3364432063,Guadalajara,frecuente,Sur
C-F847AF9F39,2026-09-11 18:25:12,Fernando Diaz,fernando.diaz.56@obelie.mx,3325459121,Tlajomulco,frecuente,Sur
C-56B082267B,2026-09-11 18:25:12,Camila Herrera,camila.herrera.94@obelie.mx,3338764350,Tonalá,frecuente,Centro
C-7E0B667FBA,2026-09-11 18:25:13,Mateo Aguilar,mateo.aguilar.95@obelie.mx,3347648711,Zapopan,evento,Norte
C-4BB3F50940,2026-09-11 18:25:14,Daniela Pineda,daniela.pineda.85@obelie.mx,3385436094,Zapopan,evento,Sur
C-6B7F2B72DF,2026-09-11 18:25:14,Elena Vargas,elena.vargas.54@obelie.mx,3353309357,Tonalá,nuevo,Norte
C-ED1FBEDFDE,2026-09-11 18:25:15,Mateo Aguilar,mateo.aguilar.61@obelie.mx,3358089585,Guadalajara,mayoreo,Norte
C-6773591791,2026-09-11 18:25:15,Sofia Ramirez,sofia.ramirez.69@obelie.mx,3379867925,Guadalajara,mayoreo,Centro
C-7EEEC7A9DF,2026-09-11 18:25:16,Jorge Castillo,jorge.castillo.27@obelie.mx,3319088151,Tonalá,mayoreo,Sur
C-4B6536F7AA,2026-09-11 18:25:17,Fernando Diaz,fernando.diaz.83@obelie.mx,3314584034,Tlaquepaque,nuevo,Norte
C-D248E0F03A,2026-09-11 18:25:17,Camila Herrera,camila.herrera.88@obelie.mx,3389536758,Tonalá,nuevo,Sur
C-F1BBCEAA41,2026-09-11 18:25:18,Camila Herrera,camila.herrera.25@obelie.mx,3320609343,Guadalajara,mayoreo,Sur
C-DE2F17A697,2026-09-11 18:25:18,Fernando Diaz,fernando.diaz.83@obelie.mx,3359625583,Tlajomulco,mayoreo,Norte
C-E47FDCF5C8,2026-09-11 18:25:19,Jorge Castillo,jorge.castillo.78@obelie.mx,3373107369,Tonalá,frecuente,Sur
C-805BF59457,2026-09-11 18:25:19,Paola Nunez,paola.nunez.39@obelie.mx,3387576960,Tlaquepaque,mayoreo,Norte
C-6E84D7CE1C,2026-09-11 18:25:20,Fernando Diaz,fernando.diaz.57@obelie.mx,3399271475,Tlaquepaque,nuevo,Centro
C-2319E0142D,2026-09-11 18:25:21,Jorge Castillo,jorge.castillo.77@obelie.mx,3351235785,Tlaquepaque,mayoreo,Norte
C-BE34E1760F,2026-09-11 18:25:21,Mateo Aguilar,mateo.aguilar.22@obelie.mx,3373965111,Tonalá,mayoreo,Sur
C-9838A57521,2026-09-11 18:25:22,Andres Molina,andres.molina.73@obelie.mx,3334507104,Guadalajara,frecuente,Plaza Obelie
C-7565B8FBBD,2026-09-11 18:25:22,Paola Nunez,paola.nunez.72@obelie.mx,3316827951,Tlaquepaque,frecuente,Centro
C-5636787F53,2026-09-11 18:25:23,Elena Vargas,elena.vargas.35@obelie.mx,3330964732,Tlaquepaque,nuevo,Centro
C-607EC88392,2026-09-11 18:25:24,Daniela Pineda,daniela.pineda.34@obelie.mx,3363709882,Tlaquepaque,mayoreo,Sur
C-208DDA23FB,2026-09-11 18:25:24,Paola Nunez,paola.nunez.84@obelie.mx,3372812372,Zapopan,mayoreo,Centro
C-1440936322,2026-09-11 18:25:25,Paola Nunez,paola.nunez.85@obelie.mx,3375619091,Guadalajara,mayoreo,Norte
C-6D1BFD18E2,2026-09-11 18:25:25,Hugo Salazar,hugo.salazar.26@obelie.mx,3371782722,Tlaquepaque,frecuente,Plaza Obelie
C-DA48C26A50,2026-09-11 18:25:26,Ricardo Flores,ricardo.flores.55@obelie.mx,3356494461,Tonalá,nuevo,Sur
C-9171DED971,2026-09-11 18:25:26,Camila Herrera,camila.herrera.37@obelie.mx,3377883711,Tlajomulco,evento,Centro
C-B774C51CD5,2026-09-11 18:25:27,Ricardo Flores,ricardo.flores.33@obelie.mx,3318104758,Tlaquepaque,evento,Norte
C-E738C9DD54,2026-09-11 18:25:28,Daniela Pineda,daniela.pineda.94@obelie.mx,3368445595,Tonalá,evento,Sur
C-BAF9F802BD,2026-09-11 18:25:28,Jorge Castillo,jorge.castillo.96@obelie.mx,3395131514,Guadalajara,frecuente,Sur
C-3D2AC81E54,2026-09-11 18:25:29,Camila Herrera,camila.herrera.70@obelie.mx,3351017792,Zapopan,evento,Centro
C-E02DD47ACF,2026-09-11 18:25:30,Valeria Ortiz,valeria.ortiz.80@obelie.mx,3328444968,Zapopan,nuevo,Plaza Obelie
C-7D353E3273,2026-09-11 18:25:31,Elena Vargas,elena.vargas.30@obelie.mx,3363519482,Tonalá,frecuente,Sur
C-3C27D90225,2026-09-11 18:25:31,Camila Herrera,camila.herrera.29@obelie.mx,3387351047,Zapopan,nuevo,Centro
C-4C4FE2444F,2026-09-11 18:25:32,Daniela Pineda,daniela.pineda.43@obelie.mx,3392821346,Tlaquepaque,frecuente,Norte
C-D7EBFCDCB4,2026-09-11 18:25:32,Camila Herrera,camila.herrera.21@obelie.mx,3399349725,Guadalajara,evento,Sur
C-F2CB94E6BE,2026-09-11 18:25:33,Andres Molina,andres.molina.16@obelie.mx,3317485436,Guadalajara,nuevo,Sur
C-E96A7C9E77,2026-09-11 18:25:33,Paola Nunez,paola.nunez.14@obelie.mx,3311392119,Zapopan,mayoreo,Sur
C-8879B87284,2026-09-11 18:25:34,Elena Vargas,elena.vargas.18@obelie.mx,3350952088,Tlaquepaque,frecuente,Plaza Obelie
C-2F57B81A65,2026-09-11 18:25:35,Elena Vargas,elena.vargas.79@obelie.mx,3384058863,Tonalá,nuevo,Centro
C-46638B68F1,2026-09-11 18:25:35,Jorge Castillo,jorge.castillo.68@obelie.mx,3311324032,Tlajomulco,frecuente,Sur
C-0E9DF9D6E0,2026-09-11 18:25:36,Paola Nunez,paola.nunez.87@obelie.mx,3322569882,Tonalá,mayoreo,Sur
C-F9A6A7A7CF,2026-09-11 18:25:37,Andres Molina,andres.molina.50@obelie.mx,3374373975,Tlajomulco,nuevo,Centro
C-8E139A26C7,2026-09-11 18:25:37,Jorge Castillo,jorge.castillo.92@obelie.mx,3383818758,Zapopan,nuevo,Norte
C-0AAB800B33,2026-09-11 18:25:38,Ricardo Flores,ricardo.flores.48@obelie.mx,3371224847,Guadalajara,mayoreo,Sur
C-C5B7B7FD09,2026-09-11 18:25:38,Valeria Ortiz,valeria.ortiz.72@obelie.mx,3366441193,Zapopan,frecuente,Centro
C-EC313FB2CF,2026-09-11 18:25:39,Valeria Ortiz,valeria.ortiz.65@obelie.mx,3348732171,Tlaquepaque,nuevo,Plaza Obelie
C-7693CCE21A,2026-09-11 18:25:39,Fernando Diaz,fernando.diaz.11@obelie.mx,3397756658,Tlajomulco,mayoreo,Centro
C-6753688563,2026-09-11 18:25:40,Ricardo Flores,ricardo.flores.75@obelie.mx,3389295827,Zapopan,frecuente,Centro
C-7A9F9846A6,2026-09-11 18:25:41,Andres Molina,andres.molina.11@obelie.mx,3375673242,Tlajomulco,frecuente,Centro
C-E12B133A10,2026-09-11 18:25:42,Paola Nunez,paola.nunez.33@obelie.mx,3325433572,Tlaquepaque,nuevo,Sur
C-9D16C2C68E,2026-09-11 18:25:42,Jorge Castillo,jorge.castillo.26@obelie.mx,3354892145,Tlajomulco,nuevo,Norte
C-B4252CBED3,2026-09-11 18:25:43,Hugo Salazar,hugo.salazar.91@obelie.mx,3338718425,Tonalá,nuevo,Sur
C-019E966A1F,2026-09-11 18:25:44,Valeria Ortiz,valeria.ortiz.80@obelie.mx,3359702377,Guadalajara,evento,Sur
C-F1DF6D1E1A,2026-09-11 18:25:45,Jorge Castillo,jorge.castillo.55@obelie.mx,3318025105,Guadalajara,evento,Plaza Obelie
C-5B3374CBF3,2026-09-11 18:25:45,Andres Molina,andres.molina.87@obelie.mx,3399604938,Tlaquepaque,evento,Norte
C-72012A0C44,2026-09-11 18:25:46,Elena Vargas,elena.vargas.65@obelie.mx,3317357724,Guadalajara,mayoreo,Sur
C-972C1E4B95,2026-09-11 18:25:47,Hugo Salazar,hugo.salazar.29@obelie.mx,3392405111,Tlajomulco,frecuente,Plaza Obelie
C-D4E29C2B3C,2026-09-11 18:25:48,Hugo Salazar,hugo.salazar.60@obelie.mx,3348635062,Zapopan,mayoreo,Sur
C-A7BBF34589,2026-09-11 18:25:48,Sofia Ramirez,sofia.ramirez.77@obelie.mx,3311938609,Zapopan,evento,Centro
C-FB1FAC5633,2026-09-11 18:25:49,Ricardo Flores,ricardo.flores.80@obelie.mx,3334326217,Tonalá,evento,Centro
C-D0A8EFD66E,2026-09-11 18:25:50,Fernando Diaz,fernando.diaz.94@obelie.mx,3388108636,Tlaquepaque,frecuente,Centro
C-DFB3B4A5AB,2026-09-11 18:25:51,Hugo Salazar,hugo.salazar.80@obelie.mx,3332609378,Tonalá,frecuente,Plaza Obelie
C-44CEFF5085,2026-09-11 18:25:51,Mateo Aguilar,mateo.aguilar.96@obelie.mx,3328443833,Zapopan,frecuente,Centro
C-DA4161B061,2026-09-11 18:25:52,Hugo Salazar,hugo.salazar.18@obelie.mx,3331487710,Tlaquepaque,nuevo,Plaza Obelie
C-63F463A10F,2026-09-11 18:25:52,Elena Vargas,elena.vargas.66@obelie.mx,3373534304,Tlaquepaque,nuevo,Sur
C-19659B85DF,2026-09-11 18:25:53,Paola Nunez,paola.nunez.57@obelie.mx,3338964278,Tlajomulco,evento,Sur
C-952327461E,2026-09-11 18:25:53,Paola Nunez,paola.nunez.83@obelie.mx,3362604480,Guadalajara,mayoreo,Centro
